heuristic,points,hyperplane_budget,jaccard_index,time,exceptions,regularity
CuttingEdges,23,7,0.9756254063118691,54751,false,64
LessArea,23,7,5.059006819220014E-4,8855180,false,64
CuttingLargerAngle2,23,8,0.934190962469482,79535,false,64
DistanceFromG,23,8,0.4218743710212602,187632,false,64
CuttingEdges,23,8,0.9861441908332397,77287,false,64
LessArea,23,8,4.931260601301632E-4,5167921,false,64
CuttingLargerAngle2,23,9,0.9760298346628573,47889,false,64
DistanceFromG,23,9,0.5160702270936726,137821,false,64
CuttingEdges,23,9,0.9902639284420093,51885,false,64
LessArea,23,9,0.7369453762024717,8688959,false,64
CuttingLargerAngle2,23,10,0.9779098654384005,105913,false,64
DistanceFromG,23,10,0.5191755849861697,198558,false,64
CuttingEdges,23,10,0.9923274890236543,75086,false,64
LessArea,23,10,0.7471661285040816,4617182,false,64
CuttingLargerAngle2,23,11,0.978619247431072,58257,false,64
DistanceFromG,23,11,0.5932584980418993,495212,false,64
CuttingEdges,23,11,0.9937229760602575,162441,false,64
LessArea,23,11,0.748450238625636,8488725,false,64
CuttingLargerAngle2,23,12,0.9806633655952487,44563,false,64
DistanceFromG,23,12,0.7150805380320082,391152,false,64
CuttingEdges,23,12,0.9952676887396162,42494,false,64
LessArea,23,12,0.7517151197940944,5006325,false,64
CuttingLargerAngle2,23,13,0.98969259966137,65606,false,64
DistanceFromG,23,13,0.9248647156584796,861171,false,64
CuttingEdges,23,13,0.9959836614431761,161915,false,64
LessArea,23,13,0.7518710764959249,6757818,false,64
CuttingLargerAngle2,23,14,0.9947231094066606,51981,false,64
DistanceFromG,23,14,0.9266474211152835,674678,false,64
CuttingEdges,23,14,0.9966225872315077,35204,false,64
LessArea,23,14,0.9127923038137968,4745772,false,64
CuttingLargerAngle2,23,15,0.9952189544281062,52917,false,64
DistanceFromG,23,15,0.9399605506802995,1288015,false,64
CuttingEdges,23,15,0.9972553439740465,51168,false,64
LessArea,23,15,0.9443372385121207,5323590,false,64
CuttingLargerAngle2,23,16,0.9968691520770544,27710,false,64
DistanceFromG,23,16,0.9924350466376068,1437165,false,64
CuttingEdges,23,16,0.9975394886560376,27141,false,64
LessArea,23,16,0.9474609427507227,4489569,false,64
CuttingLargerAngle2,23,17,0.9966269231551182,46104,false,64
DistanceFromG,23,17,0.9942867493990591,1669317,false,64
CuttingEdges,23,17,0.9977649804105182,59328,false,64
LessArea,23,17,0.983987446514119,5074969,false,64
CuttingLargerAngle2,23,18,0.9979051895030485,21085,false,64
DistanceFromG,23,18,0.9971361864124122,1970926,false,64
CuttingEdges,23,18,0.998132730217348,19411,false,64
LessArea,23,18,0.9971206248304411,4438670,false,64
CuttingLargerAngle2,23,19,0.9983010241750674,39465,false,64
DistanceFromG,23,19,0.9984530806123271,2369078,false,64
CuttingEdges,23,19,0.9989255730149819,15529,false,64
LessArea,23,19,0.9983305509261151,4840603,false,64
CuttingLargerAngle2,23,20,0.999016311521135,13818,false,64
DistanceFromG,23,20,0.9990425201559571,2805541,false,64
CuttingEdges,23,20,0.9990856498786617,19297,false,64
LessArea,23,20,0.9986980652729857,4832487,false,64
CuttingLargerAngle2,23,21,0.9995457002541779,25203,false,64
DistanceFromG,23,21,0.999994249370306,3916800,false,64
CuttingEdges,23,21,0.9995457002541779,6622,false,64
LessArea,23,21,0.9995457002541779,5313822,false,64
CuttingLargerAngle2,23,22,0.9995457002541779,23659,false,64
DistanceFromG,23,22,0.999994249370306,3871993,false,64
CuttingEdges,23,22,0.9995457002541779,5474,false,64
LessArea,23,22,null,null,true,64
CuttingLargerAngle2,23,3,0.4059399920488295,77555,false,81
DistanceFromG,23,3,0.002117130611116232,16377,false,81
CuttingEdges,23,3,0.6387539609770261,74644,false,81
LessArea,23,3,0.6345079328821832,6630914,false,81
CuttingLargerAngle2,23,4,0.6576414457094965,61207,false,81
DistanceFromG,23,4,0.004867960180661812,24774,false,81
CuttingEdges,23,4,0.8126627986760542,126611,false,81
LessArea,23,4,0.6361358424312051,8910116,false,81
CuttingLargerAngle2,23,5,0.810981215882146,56905,false,81
DistanceFromG,23,5,0.20210388054198544,28503,false,81
CuttingEdges,23,5,0.9199188415327074,95278,false,81
LessArea,23,5,0.6596217917408048,8574281,false,81
CuttingLargerAngle2,23,6,0.8656203633017576,80652,false,81
DistanceFromG,23,6,0.23174658954742372,42156,false,81
CuttingEdges,23,6,0.9471573914922405,56247,false,81
LessArea,23,6,0.6679749660153648,6935678,false,81
CuttingLargerAngle2,23,7,0.9155831486319227,90788,false,81
DistanceFromG,23,7,0.2481219467232003,72942,false,81
CuttingEdges,23,7,0.9706034071016487,77552,false,81
LessArea,23,7,0.6865287999707885,8730372,false,81
CuttingLargerAngle2,23,8,0.9403949083330817,57771,false,81
DistanceFromG,23,8,0.37624147386855933,184591,false,81
CuttingEdges,23,8,0.9794821435489353,136720,false,81
LessArea,23,8,0.6879990466957767,6642871,false,81
CuttingLargerAngle2,23,9,0.9485167392671253,49098,false,81
DistanceFromG,23,9,0.38445363627984147,123793,false,81
CuttingEdges,23,9,0.987500390872914,49472,false,81
LessArea,23,9,0.7018262441593511,8852753,false,81
CuttingLargerAngle2,23,10,0.9604938671911344,48317,false,81
DistanceFromG,23,10,0.566970458106738,188264,false,81
CuttingEdges,23,10,0.9927903853840297,70362,false,81
LessArea,23,10,0.7065717291336054,6233865,false,81
CuttingLargerAngle2,23,11,0.9619147313522359,82354,false,81
DistanceFromG,23,11,0.5863040372384551,271547,false,81
CuttingEdges,23,11,0.9943492082407822,110434,false,81
LessArea,23,11,0.9316309113828332,8867686,false,81
CuttingLargerAngle2,23,12,0.9713017093357813,47632,false,81
DistanceFromG,23,12,0.5968349617476265,340223,false,81
CuttingEdges,23,12,0.9953973202970022,40811,false,81
LessArea,23,12,0.9361477965426118,7520717,false,81
CuttingLargerAngle2,23,13,0.983030624372884,72236,false,81
DistanceFromG,23,13,0.5969444188404461,614363,false,81
CuttingEdges,23,13,0.9961587857487104,58673,false,81
LessArea,23,13,0.9369236284918036,6588768,false,81
CuttingLargerAngle2,23,14,0.9864286685281766,38849,false,81
DistanceFromG,23,14,0.6933213890681169,610863,false,81
CuttingEdges,23,14,0.9965332945195539,35612,false,81
LessArea,23,14,0.9598038978186711,8332193,false,81
CuttingLargerAngle2,23,15,0.9925942180424872,92208,false,81
DistanceFromG,23,15,0.8490212231542078,831807,false,81
CuttingEdges,23,15,0.9971736627417798,41142,false,81
LessArea,23,15,0.961258863572613,6286405,false,81
CuttingLargerAngle2,23,16,0.993583776164398,32845,false,81
DistanceFromG,23,16,0.8621387915936952,1104362,false,81
CuttingEdges,23,16,0.9978319886242026,43309,false,81
LessArea,23,16,0.9804434854037728,8054169,false,81
CuttingLargerAngle2,23,17,0.9954343684666198,28254,false,81
DistanceFromG,23,17,0.9673356991427782,1290076,false,81
CuttingEdges,23,17,0.998247880685866,26487,false,81
LessArea,23,17,0.9805504167848476,8872762,false,81
CuttingLargerAngle2,23,18,0.9976082296336871,27686,false,81
DistanceFromG,23,18,0.9678282560604664,1654228,false,81
CuttingEdges,23,18,0.9983896359935861,23730,false,81
LessArea,23,18,0.9814296349480184,6055131,false,81
CuttingLargerAngle2,23,19,0.9982578880750368,22831,false,81
DistanceFromG,23,19,0.9778118951055397,2265462,false,81
CuttingEdges,23,19,0.9989912222431552,25846,false,81
LessArea,23,19,0.9820443948289457,8584226,false,81
CuttingLargerAngle2,23,20,0.9991871510994947,21005,false,81
DistanceFromG,23,20,0.9782065167296525,2499636,false,81
CuttingEdges,23,20,0.9994088740961962,17808,false,81
LessArea,23,20,0.9953766470352263,8821326,false,81
CuttingLargerAngle2,23,21,0.9992577283460718,28182,false,81
DistanceFromG,23,21,0.9794047838510462,3019026,false,81
CuttingEdges,23,21,0.9997598243247436,24753,false,81
LessArea,23,21,0.9993881327917022,7106316,false,81
CuttingLargerAngle2,23,22,0.9997128383061323,53072,false,81
DistanceFromG,23,22,0.9977993363443636,3964717,false,81
CuttingEdges,23,22,0.9998185316619044,22741,false,81
LessArea,23,22,0.9997390378986374,6787525,false,81
CuttingLargerAngle2,24,3,0.36303360570322507,56051,false,64
DistanceFromG,24,3,1.1308793251976544E-4,21218,false,64
CuttingEdges,24,3,null,null,true,64
LessArea,24,3,1.824997981774623E-4,9938809,false,64
CuttingLargerAngle2,24,4,0.7314575578424932,52600,false,64
DistanceFromG,24,4,0.04216516825156078,21203,false,64
CuttingEdges,24,4,0.2603843705701222,197518,false,64
LessArea,24,4,2.1363605830768606E-4,7378181,false,64
CuttingLargerAngle2,24,5,0.786553391644369,77226,false,64
DistanceFromG,24,5,0.06517856251933304,43121,false,64
CuttingEdges,24,5,0.7782856712669926,278095,false,64
LessArea,24,5,null,null,true,64
CuttingLargerAngle2,24,6,0.873726953105406,53078,false,64
DistanceFromG,24,6,0.1722794868468756,40575,false,64
CuttingEdges,24,6,0.8927244990091905,137244,false,64
LessArea,24,6,0.3743020553866818,9584026,false,64
CuttingLargerAngle2,24,7,0.940509283665299,58358,false,64
DistanceFromG,24,7,0.3178569171564372,76074,false,64
CuttingEdges,24,7,0.9545490470975704,143608,false,64
LessArea,24,7,0.5463480687211282,7724799,false,64
CuttingLargerAngle2,24,8,0.9472504816338827,79240,false,64
DistanceFromG,24,8,0.6354643756381985,152253,false,64
CuttingEdges,24,8,0.9659239391662592,131012,false,64
LessArea,24,8,0.3500566624242332,9724129,false,64
CuttingLargerAngle2,24,9,0.9605239863788394,48526,false,64
DistanceFromG,24,9,0.6682731805315798,126073,false,64
CuttingEdges,24,9,0.9760174954288916,64256,false,64
LessArea,24,9,0.35457721022528266,10142488,false,64
CuttingLargerAngle2,24,10,0.968382873365325,73544,false,64
DistanceFromG,24,10,0.7104749360554264,295283,false,64
CuttingEdges,24,10,0.9827634317227468,73187,false,64
LessArea,24,10,0.5943905662466329,7347000,false,64
CuttingLargerAngle2,24,11,0.971636537734246,104620,false,64
DistanceFromG,24,11,0.7309737868824651,412135,false,64
CuttingEdges,24,11,0.9867923827772808,61944,false,64
LessArea,24,11,0.5959368308542973,9539012,false,64
CuttingLargerAngle2,24,12,0.974958999854339,42958,false,64
DistanceFromG,24,12,0.7452394969582672,396070,false,64
CuttingEdges,24,12,0.9912274502283454,53673,false,64
LessArea,24,12,0.8539400840047868,8709180,false,64
CuttingLargerAngle2,24,13,0.9818524589442027,41062,false,64
DistanceFromG,24,13,0.7529328024852736,576296,false,64
CuttingEdges,24,13,0.9935773546072759,55705,false,64
LessArea,24,13,0.8550138333186679,7092826,false,64
CuttingLargerAngle2,24,14,0.9827802939453494,39967,false,64
DistanceFromG,24,14,0.7850963409401599,767510,false,64
CuttingEdges,24,14,0.9949552465861919,53951,false,64
LessArea,24,14,0.8722477633688224,9266819,false,64
CuttingLargerAngle2,24,15,0.9858226959785403,37535,false,64
DistanceFromG,24,15,0.7880898450362713,841981,false,64
CuttingEdges,24,15,0.9961492125594698,53515,false,64
LessArea,24,15,0.8794897179118969,7501411,false,64
CuttingLargerAngle2,24,16,0.9934804384725942,59212,false,64
DistanceFromG,24,16,0.8142397663736359,1106710,false,64
CuttingEdges,24,16,0.9969713749787722,43986,false,64
LessArea,24,16,0.8805440015074554,7271081,false,64
CuttingLargerAngle2,24,17,0.9948082416170149,31716,false,64
DistanceFromG,24,17,0.8654952087303884,1452383,false,64
CuttingEdges,24,17,0.9975570010154735,39596,false,64
LessArea,24,17,0.9048143517990541,9386730,false,64
CuttingLargerAngle2,24,18,0.9960132716081885,29833,false,64
DistanceFromG,24,18,0.8673511812699775,1636516,false,64
CuttingEdges,24,18,0.9981205642431401,32404,false,64
LessArea,24,18,0.9084905635016272,8721315,false,64
CuttingLargerAngle2,24,19,0.9975297290014112,26716,false,64
DistanceFromG,24,19,0.9244772177707707,2333495,false,64
CuttingEdges,24,19,0.9986613008430164,39992,false,64
LessArea,24,19,0.9086949621076806,6882986,false,64
CuttingLargerAngle2,24,20,0.9989886954453379,39196,false,64
DistanceFromG,24,20,0.9592018652856634,2839798,false,64
CuttingEdges,24,20,0.9991925005427605,51190,false,64
LessArea,24,20,0.9119563258805822,8248082,false,64
CuttingLargerAngle2,24,21,0.9992469654353395,21508,false,64
DistanceFromG,24,21,0.9966406231810305,3056372,false,64
CuttingEdges,24,21,0.9994042150096194,24223,false,64
LessArea,24,21,0.9134465360374068,10224449,false,64
CuttingLargerAngle2,24,22,0.9998962289201483,17962,false,64
DistanceFromG,24,22,0.9971362144147201,3594023,false,64
CuttingEdges,24,22,0.999634127277142,18551,false,64
LessArea,24,22,0.9152891589766005,9328900,false,64
CuttingLargerAngle2,24,23,1.0,35201,false,64
DistanceFromG,24,23,1.0,4533207,false,64
CuttingEdges,24,23,0.9997804763662852,14177,false,64
LessArea,24,23,0.9193150862628097,9361900,false,64
CuttingLargerAngle2,24,3,0.43592332635553915,89427,false,69
DistanceFromG,24,3,0.017871266618959738,28645,false,69
CuttingEdges,24,3,0.4975207400831065,118525,false,69
LessArea,24,3,1.1136129240337426E-5,7774110,false,69
CuttingLargerAngle2,24,4,0.6138872318487774,56292,false,69
DistanceFromG,24,4,0.07487163069815324,23149,false,69
CuttingEdges,24,4,0.7356728953649913,110851,false,69
LessArea,24,4,5.544164921050327E-6,10148096,false,69
CuttingLargerAngle2,24,5,0.7980672279304609,56073,false,69
DistanceFromG,24,5,0.4760147138211995,29810,false,69
CuttingEdges,24,5,0.9149930516168258,79143,false,69
LessArea,24,5,5.243273413516664E-6,9593064,false,69
CuttingLargerAngle2,24,6,0.879794461619826,56534,false,69
DistanceFromG,24,6,0.5413480973723526,43699,false,69
CuttingEdges,24,6,0.9557652589496701,78520,false,69
LessArea,24,6,2.0287939867096104E-5,7520724,false,69
CuttingLargerAngle2,24,7,0.9273215630797338,55185,false,69
DistanceFromG,24,7,0.591666352805293,58238,false,69
CuttingEdges,24,7,0.9724624465454409,73011,false,69
LessArea,24,7,0.6424376757371044,10120888,false,69
CuttingLargerAngle2,24,8,0.9546933083709972,52803,false,69
DistanceFromG,24,8,0.6037311840106462,90770,false,69
CuttingEdges,24,8,0.9799567421448354,69970,false,69
LessArea,24,8,0.657117181731106,9440699,false,69
CuttingLargerAngle2,24,9,0.9592332144576298,46241,false,69
DistanceFromG,24,9,0.7253461890952004,124058,false,69
CuttingEdges,24,9,0.9871835704959486,62194,false,69
LessArea,24,9,0.7211595571700816,7420512,false,69
CuttingLargerAngle2,24,10,0.970147477281494,44991,false,69
DistanceFromG,24,10,0.7983691763022108,193094,false,69
CuttingEdges,24,10,0.9902997913138228,68251,false,69
LessArea,24,10,0.7479798840263517,9107560,false,69
CuttingLargerAngle2,24,11,0.9742438168975781,58838,false,69
DistanceFromG,24,11,0.82096719520922,297287,false,69
CuttingEdges,24,11,0.9926139546571221,65261,false,69
LessArea,24,11,0.9581095925750664,6770319,false,69
CuttingLargerAngle2,24,12,0.9858764918705761,93225,false,69
DistanceFromG,24,12,0.8454075803798978,409997,false,69
CuttingEdges,24,12,0.9944481970486416,110327,false,69
LessArea,24,12,0.9623812761553387,8877074,false,69
CuttingLargerAngle2,24,13,0.9906799315241199,42299,false,69
DistanceFromG,24,13,0.8504325009729703,471912,false,69
CuttingEdges,24,13,0.9953154668685636,52135,false,69
LessArea,24,13,0.9654036309345062,9012225,false,69
CuttingLargerAngle2,24,14,0.9911734824488806,40278,false,69
DistanceFromG,24,14,0.8667972329981294,655883,false,69
CuttingEdges,24,14,0.9967673628337244,86839,false,69
LessArea,24,14,0.9671249594019682,6985008,false,69
CuttingLargerAngle2,24,15,0.995497584836017,37629,false,69
DistanceFromG,24,15,0.883886984796555,954843,false,69
CuttingEdges,24,15,0.9974871614429186,125952,false,69
LessArea,24,15,0.9672666392627709,9229725,false,69
CuttingLargerAngle2,24,16,0.9966798100931312,50351,false,69
DistanceFromG,24,16,0.8913945488556614,1095349,false,69
CuttingEdges,24,16,0.9979267486530977,73458,false,69
LessArea,24,16,0.9707334168424443,11789893,false,69
CuttingLargerAngle2,24,17,0.9967981338051415,34105,false,69
DistanceFromG,24,17,0.9063217957892358,1451708,false,69
CuttingEdges,24,17,0.9982616225762696,39477,false,69
LessArea,24,17,0.9728295279441102,10315037,false,69
CuttingLargerAngle2,24,18,0.9986140709805147,37821,false,69
DistanceFromG,24,18,0.9615896450855587,2028948,false,69
CuttingEdges,24,18,0.9986173995114268,36366,false,69
LessArea,24,18,0.9855587550904062,9735661,false,69
CuttingLargerAngle2,24,19,0.9989531895143479,34441,false,69
DistanceFromG,24,19,0.9654846647332807,2312917,false,69
CuttingEdges,24,19,0.9986942056770014,31874,false,69
LessArea,24,19,0.9858914212826039,7842940,false,69
CuttingLargerAngle2,24,20,0.9988183099926485,44248,false,69
DistanceFromG,24,20,0.9914221686565478,2662729,false,69
CuttingEdges,24,20,0.9991806800793931,55757,false,69
LessArea,24,20,0.9873282810282741,8282355,false,69
CuttingLargerAngle2,24,21,0.9990328156222714,20393,false,69
DistanceFromG,24,21,0.9964125644985123,3301890,false,69
CuttingEdges,24,21,0.9994103549802751,23338,false,69
LessArea,24,21,0.9976341055923564,9928043,false,69
CuttingLargerAngle2,24,22,0.9995515453564653,16740,false,69
DistanceFromG,24,22,0.9968394159667558,3638580,false,69
CuttingEdges,24,22,0.9995493993416747,23274,false,69
LessArea,24,22,0.999281197362843,10215893,false,69
CuttingLargerAngle2,24,23,0.9996255120101737,19068,false,69
DistanceFromG,24,23,0.9998932871329391,4477131,false,69
CuttingEdges,24,23,0.9996233663515498,39971,false,69
LessArea,24,23,0.9995045772908325,11639870,false,69
CuttingLargerAngle2,24,3,0.3757481516568378,51685,false,66
DistanceFromG,24,3,0.002954740561799996,13826,false,66
CuttingEdges,24,3,0.441176684210117,71067,false,66
LessArea,24,3,0.0,7124187,false,66
CuttingLargerAngle2,24,4,0.6828356629873898,76665,false,66
DistanceFromG,24,4,0.18981070836767697,40801,false,66
CuttingEdges,24,4,0.8318901722876915,139981,false,66
LessArea,24,4,3.311141504819137E-5,7280731,false,66
CuttingLargerAngle2,24,5,0.7690402505021757,50026,false,66
DistanceFromG,24,5,0.5534177735060164,26703,false,66
CuttingEdges,24,5,0.9194256031625673,71712,false,66
LessArea,24,5,3.38153956927988E-5,8013181,false,66
CuttingLargerAngle2,24,6,0.8733846811264745,46656,false,66
DistanceFromG,24,6,0.5818100923213823,38474,false,66
CuttingEdges,24,6,0.9453037581213618,64166,false,66
LessArea,24,6,3.362608724972569E-5,6837518,false,66
CuttingLargerAngle2,24,7,0.9115427274652442,56317,false,66
DistanceFromG,24,7,0.6145945930529372,56431,false,66
CuttingEdges,24,7,0.9651842598379273,64567,false,66
LessArea,24,7,7.944067649127604E-5,8468969,false,66
CuttingLargerAngle2,24,8,0.946176571835131,48145,false,66
DistanceFromG,24,8,0.7970811954720597,89826,false,66
CuttingEdges,24,8,0.9807009192585162,63075,false,66
LessArea,24,8,0.4547310595011542,7034590,false,66
CuttingLargerAngle2,24,9,0.9537856476927695,105308,false,66
DistanceFromG,24,9,0.8240132564036016,183844,false,66
CuttingEdges,24,9,0.9855014445690649,61682,false,66
LessArea,24,9,0.7623069077996443,10138540,false,66
CuttingLargerAngle2,24,10,0.9773080247767612,44824,false,66
DistanceFromG,24,10,0.8741354674393864,184585,false,66
