heuristic;points;hyperplane_budget;jaccard_index;time;exceptions
CuttingLargerAngle;24;14;0.9765847225589743;27245;false
CuttingLargerAngle2;24;14;0.9782074926740165;30411;false
DistanceFromG;24;14;0.891533953482871;911549;false
CuttingEdges;24;14;0.9964009064199331;37611;false
LessArea;24;14;0.9645537199398432;9202898;false
DistanceFromG2;24;14;0.9781488950259907;1304049;false
CuttingSmallerAngle;24;15;0.7636088918325951;27117;false
CuttingSmallerAngle2;24;15;0.6704315090958717;30053;false
CuttingLargerAngle;24;15;0.9792724971762103;25889;false
CuttingLargerAngle2;24;15;0.9828043580037779;28239;false
DistanceFromG;24;15;0.9105346572126387;1117525;false
CuttingEdges;24;15;0.9968711445303086;31701;false
LessArea;24;15;0.9686949616720479;10461852;false
DistanceFromG2;24;15;0.9815877089752157;1679529;false
CuttingSmallerAngle;24;16;0.7799366051839455;25090;false
CuttingSmallerAngle2;24;16;0.789604135693063;27304;false
CuttingLargerAngle;24;16;0.9824185831968255;22806;false
CuttingLargerAngle2;24;16;0.9862646128403446;25824;false
DistanceFromG;24;16;0.9173797597856876;1422943;false
CuttingEdges;24;16;0.9975790424079035;29440;false
LessArea;24;16;0.9788803631501439;10271905;false
DistanceFromG2;24;16;0.9884328115482647;2534546;false
CuttingSmallerAngle;24;17;0.8067079048368115;33194;false
CuttingSmallerAngle2;24;17;0.8983432380606802;26221;false
CuttingLargerAngle;24;17;0.987285554615935;21435;false
CuttingLargerAngle2;24;17;0.9890038767849175;24558;false
DistanceFromG;24;17;0.9344732967078457;1980423;false
CuttingEdges;24;17;0.9981747114822795;26757;false
LessArea;24;17;0.9821568665789209;9572520;false
DistanceFromG2;24;17;0.9909343047563853;2520686;false
CuttingSmallerAngle;24;18;0.8673765072531475;21155;false
CuttingSmallerAngle2;24;18;0.94164341053657;22939;false
CuttingLargerAngle;24;18;0.9951625970585278;19244;false
CuttingLargerAngle2;24;18;0.9953462114352122;21891;false
DistanceFromG;24;18;0.935008486153082;2260275;false
CuttingEdges;24;18;0.9985819869669286;23025;false
LessArea;24;18;0.9895257641240731;9062574;false
DistanceFromG2;24;18;0.9914694942016216;2666718;false
CuttingSmallerAngle;24;19;0.8861938864215637;29261;false
CuttingSmallerAngle2;24;19;0.959108661834392;20325;false
CuttingLargerAngle;24;19;0.9969603604988794;16996;false
CuttingLargerAngle2;24;19;0.9968008377280806;19724;false
DistanceFromG;24;19;0.9403810785397902;2807653;false
CuttingEdges;24;19;0.9990584199823964;21133;false
LessArea;24;19;0.9896497130674217;9428913;false
DistanceFromG2;24;19;0.9816793712558916;3115346;false
CuttingSmallerAngle;24;20;0.9371255891519169;16149;false
CuttingSmallerAngle2;24;20;0.9795470825145924;17921;false
CuttingLargerAngle;24;20;0.9974955499441156;14663;false
CuttingLargerAngle2;24;20;0.9972255622747348;16730;false
DistanceFromG;24;20;0.9587844990212834;3450474;false
CuttingEdges;24;20;0.9992763227127636;16411;false
LessArea;24;20;0.9950513812926088;8692151;false
DistanceFromG2;24;20;0.9965937113761761;3618540;false
CuttingSmallerAngle;24;21;0.9717502764652659;12959;false
CuttingSmallerAngle2;24;21;0.9920116341640436;14426;false
CuttingLargerAngle;24;21;0.9987374260048847;11329;false
CuttingLargerAngle2;24;21;0.9980678653941324;12786;false
DistanceFromG;24;21;0.9593876959650856;4344901;false
CuttingEdges;24;21;0.999556349358794;18357;false
LessArea;24;21;0.9953299868831407;8564000;false
DistanceFromG2;24;21;0.9971969083199782;4556933;false
CuttingSmallerAngle;24;22;0.9837402941472155;10429;false
CuttingSmallerAngle2;24;22;0.995167831186829;12928;false
CuttingLargerAngle;24;22;0.9992726154501209;10525;false
CuttingLargerAngle2;24;22;0.9989818231578287;11315;false
DistanceFromG;24;22;0.9916616893062644;5435529;false
CuttingEdges;24;22;0.9997255913456216;26213;false
LessArea;24;22;0.9957066821284879;6891994;false
DistanceFromG2;24;22;0.9990774634977143;5587382;false
CuttingSmallerAngle;24;23;0.9981194448222639;7008;false
CuttingSmallerAngle2;24;23;0.9993642854235479;8199;false
CuttingLargerAngle;24;23;0.9998758123939231;6315;false
CuttingLargerAngle2;24;23;0.9995712570742583;7074;false
DistanceFromG;24;23;0.9936575615467862;6020172;false
CuttingEdges;24;23;0.9998835494002601;7115;false
LessArea;24;23;0.9992752403130595;7425405;false
DistanceFromG2;24;23;0.999698401528099;6390711;false
CuttingSmallerAngle;24;3;1.498252039287498E-4;46409;false
CuttingSmallerAngle2;24;3;4.627875483329144E-5;50454;false
CuttingLargerAngle;24;3;0.36648909605460295;75978;false
CuttingLargerAngle2;24;3;0.3822166700425145;50068;false
DistanceFromG;24;3;0.0058487320348482325;12514;false
CuttingEdges;3;24;null;null;true
LessArea;24;3;2.5383125395536342E-5;8187308;false
DistanceFromG2;24;3;0.36417790355696134;74980;false
CuttingSmallerAngle;24;4;7.657732645247211E-4;49771;false
CuttingSmallerAngle2;24;4;2.9451535106045286E-6;55578;false
CuttingLargerAngle;24;4;0.7178763664613507;45647;false
CuttingLargerAngle2;24;4;0.7000009710906319;50762;false
DistanceFromG;24;4;0.018112202430497753;20799;false
CuttingEdges;24;4;0.5089163786595295;347992;false
LessArea;24;4;0.8347099180919647;7770778;false
DistanceFromG2;24;4;0.5935131235780479;97915;false
CuttingSmallerAngle;24;5;0.003246212751789579;68246;false
CuttingSmallerAngle2;24;5;1.088250396259088E-6;60111;false
CuttingLargerAngle;24;5;0.794051384495866;40847;false
CuttingLargerAngle2;24;5;0.7745767040810605;56493;false
DistanceFromG;24;5;0.09616003551412242;37847;false
CuttingEdges;24;5;0.8170636507289766;268701;false
LessArea;24;5;0.8357344134440912;9538558;false
DistanceFromG2;24;5;0.7142278452916042;159108;false
CuttingSmallerAngle;24;6;0.01043782254036957;43600;false
CuttingSmallerAngle2;6;24;null;null;true
CuttingLargerAngle;24;6;0.8308750901725764;39669;false
CuttingLargerAngle2;24;6;0.8457335490690037;46251;false
DistanceFromG;24;6;0.12636091226901947;40656;false
CuttingEdges;24;6;0.9127141513389377;120780;false
LessArea;24;6;0.8498738733129094;6876201;false
DistanceFromG2;24;6;0.8565062982076467;459421;false
CuttingSmallerAngle;24;7;0.020692525387048445;44763;false
CuttingSmallerAngle2;7;24;null;null;true
CuttingLargerAngle;24;7;0.8875062427168303;41533;false
CuttingLargerAngle2;24;7;0.8950175666177306;44479;false
DistanceFromG;24;7;0.25375117917984574;100357;false
CuttingEdges;24;7;0.9436573506669999;97555;false
LessArea;24;7;0.8561045764404692;9848898;false
DistanceFromG2;24;7;0.9002219632650796;421213;false
CuttingSmallerAngle;24;8;0.02877198823594695;41311;false
CuttingSmallerAngle2;24;8;7.082830592963294E-5;44390;false
CuttingLargerAngle;24;8;0.922426613395483;37426;false
CuttingLargerAngle2;24;8;0.9342162226802994;42420;false
DistanceFromG;24;8;0.31943288385772156;101276;false
CuttingEdges;24;8;0.9621616964190308;65735;false
LessArea;24;8;0.7745345086517529;9871525;false
DistanceFromG2;24;8;0.8935935852616392;385815;false
CuttingSmallerAngle;24;9;0.03312246823150768;40160;false
CuttingSmallerAngle2;24;9;0.0;43705;false
CuttingLargerAngle;24;9;0.9352949336884746;36076;false
CuttingLargerAngle2;24;9;0.9525686868319663;40989;false
DistanceFromG;24;9;0.5710393429887354;154928;false
CuttingEdges;24;9;0.9810345755004273;61665;false
LessArea;24;9;0.7782569765834121;7004984;false
DistanceFromG2;24;9;0.9323650185894234;630046;false
CuttingSmallerAngle;24;10;0.08176016869208146;38703;false
CuttingSmallerAngle2;24;10;0.0;61389;false
CuttingLargerAngle;24;10;0.9606764330503301;35209;false
CuttingLargerAngle2;24;10;0.9675621089875867;44805;false
DistanceFromG;24;10;0.6108928472337828;241800;false
CuttingEdges;24;10;0.9841377299243291;62145;false
LessArea;24;10;0.8074313093229347;7046306;false
DistanceFromG2;24;10;0.9489512235724987;816945;false
CuttingSmallerAngle;24;11;0.1139587148326952;93785;false
CuttingSmallerAngle2;24;11;0.0;43759;false
CuttingLargerAngle;24;11;0.9662921036568448;36928;false
CuttingLargerAngle2;24;11;0.9711452461458615;43378;false
DistanceFromG;24;11;0.6154708395760502;354283;false
CuttingEdges;24;11;0.987874504704479;127785;false
LessArea;24;11;0.8378182604813054;7973388;false
DistanceFromG2;24;11;0.9575578491759614;1058156;false
CuttingSmallerAngle;24;12;0.127836967981799;35657;false
CuttingSmallerAngle2;24;12;0.0;39418;false
CuttingLargerAngle;24;12;0.9735086843127463;33418;false
CuttingLargerAngle2;24;12;0.9788260638487367;36759;false
DistanceFromG;24;12;0.6165945286055158;481665;false
CuttingEdges;24;12;0.9904982167555253;69464;false
LessArea;24;12;0.8649005193969127;9777164;false
DistanceFromG2;24;12;0.967055102380556;998978;false
CuttingSmallerAngle;24;13;0.22689362410521058;32478;false
CuttingSmallerAngle2;24;13;0.0;37252;false
CuttingLargerAngle;24;13;0.9819432883857722;30120;false
CuttingLargerAngle2;24;13;0.9862390798696327;33943;false
DistanceFromG;24;13;0.6902752344486988;619784;false
CuttingEdges;24;13;0.9926866929149146;58773;false
LessArea;24;13;0.8743611799350999;9628313;false
DistanceFromG2;24;13;0.9776261028799733;1481993;false
CuttingSmallerAngle;24;14;0.28758115531879475;42418;false
CuttingSmallerAngle2;24;14;0.04821207211986643;35660;false
CuttingLargerAngle;24;14;0.9860940014427613;28423;false
CuttingLargerAngle2;24;14;0.9865653983252214;32872;false
DistanceFromG;24;14;0.9366045169524444;839287;false
CuttingEdges;24;14;0.9946908473267879;46423;false
LessArea;24;14;0.8843383444030075;9547295;false
DistanceFromG2;24;14;0.9835636202208534;1758588;false
CuttingSmallerAngle;24;15;0.3762277343099717;40099;false
CuttingSmallerAngle2;24;15;0.18822106496713104;41980;false
CuttingLargerAngle;24;15;0.9903334998057821;34993;false
CuttingLargerAngle2;24;15;0.989487666779988;39434;false
DistanceFromG;24;15;0.971524887631097;1183242;false
CuttingEdges;24;15;0.9960006014429998;60276;false
LessArea;24;15;0.910667574818497;11192768;false
DistanceFromG2;24;15;0.9880750235835969;2019232;false
CuttingSmallerAngle;24;16;0.4517229898451806;28566;false
CuttingSmallerAngle2;24;16;0.3755144627415067;53609;false
CuttingLargerAngle;24;16;0.9914460906719937;25268;false
CuttingLargerAngle2;24;16;0.9921059137174392;50619;false
DistanceFromG;24;16;0.972734587425781;1420680;false
CuttingEdges;24;16;0.9970916866624233;39272;false
LessArea;24;16;0.9197180740159407;10368808;false
DistanceFromG2;24;16;0.9932939348537817;2533762;false
CuttingSmallerAngle;24;17;0.49145441429443426;25515;false
CuttingSmallerAngle2;24;17;0.5314093514647215;27614;false
CuttingLargerAngle;24;17;0.9917790355696132;22930;false
CuttingLargerAngle2;24;17;0.9930481390748052;25865;false
DistanceFromG;24;17;0.9801342877753731;1900709;false
CuttingEdges;24;17;0.9977935127994152;76300;false
LessArea;24;17;0.9206519197855345;9500487;false
DistanceFromG2;24;17;0.99280839021142;2462306;false
CuttingSmallerAngle;24;18;0.569446756561789;31488;false
CuttingSmallerAngle2;24;18;0.6804990778422149;34856;false
CuttingLargerAngle;24;18;0.9966899728095;29838;false
CuttingLargerAngle2;24;18;0.9960974175721713;33180;false
DistanceFromG;24;18;0.9821818988957327;2477191;false
CuttingEdges;24;18;0.9986479803803106;51452;false
LessArea;24;18;0.9206904101932532;10603727;false
DistanceFromG2;24;18;0.9949669829643194;3195612;false
CuttingSmallerAngle;24;19;0.7462488208201543;27995;false
CuttingSmallerAngle2;24;19;0.8178578560958997;30539;false
CuttingLargerAngle;24;19;0.9992342267354752;30031;false
CuttingLargerAngle2;24;19;0.9979575218940716;33603;false
DistanceFromG;24;19;0.9879834637367516;3575685;false
CuttingEdges;24;19;0.9991063720138972;38410;false
LessArea;24;19;0.9218195688675225;8054289;false
DistanceFromG2;24;19;0.9989151545419234;4565945;false
CuttingSmallerAngle;24;20;0.7925253870484434;26900;false
CuttingSmallerAngle2;24;20;0.8972787270881187;33337;false
CuttingLargerAngle;24;20;0.9993979246434715;25203;false
CuttingLargerAngle2;24;20;0.998707789842592;30548;false
DistanceFromG;24;20;0.9932051495477499;5753825;false
CuttingEdges;24;20;0.9993931395818048;34879;false
LessArea;24;20;0.9240180405032574;11621150;false
DistanceFromG2;24;20;0.9988041729093835;4752660;false
CuttingSmallerAngle;24;21;0.9038399644858776;20384;false
CuttingSmallerAngle2;24;21;0.9436649367530237;16945;false
CuttingLargerAngle;24;21;0.9995532989290272;37115;false
CuttingLargerAngle2;24;21;0.9991761519227876;15559;false
DistanceFromG;24;21;0.9981160867876366;5615454;false
CuttingEdges;24;21;0.9995481862568673;56041;false
LessArea;24;21;0.9243685542261382;8666698;false
DistanceFromG2;24;21;0.999686476888075;5885534;false
CuttingSmallerAngle;24;22;0.9450002774540813;27645;false
CuttingSmallerAngle2;24;22;0.970899497276839;13646;false
CuttingLargerAngle;24;22;0.9999833527551191;10806;false
CuttingLargerAngle2;24;22;0.9999038194765559;13729;false
DistanceFromG;24;22;0.9995699461739083;5349364;false
CuttingEdges;24;22;0.9997895460907315;15832;false
LessArea;24;22;0.9258534690726443;8268016;false
DistanceFromG2;24;22;0.9998501747960713;6607336;false
CuttingSmallerAngle;24;23;0.9812663004272792;7155;false
CuttingSmallerAngle2;24;23;0.9886829304819407;8322;false
CuttingLargerAngle;24;23;1.0;7091;false
CuttingLargerAngle2;24;23;1.0;7856;false
DistanceFromG;24;23;1.0;6703233;false
CuttingEdges;24;23;0.9999112146939682;33432;false
LessArea;24;23;0.9293381872488289;8339144;false
DistanceFromG2;24;23;1.0;7840254;false
CuttingSmallerAngle;24;3;0.0012371178381634716;47648;false
CuttingSmallerAngle2;24;3;0.0;52616;false
CuttingLargerAngle;24;3;0.5249324067500017;40770;false
CuttingLargerAngle2;24;3;0.4569861990082688;45735;false
DistanceFromG;24;3;0.02403953039724033;13330;false
CuttingEdges;24;3;0.6083144936256689;93451;false
LessArea;24;3;1.9479082205002385E-5;6407321;false
DistanceFromG2;24;3;0.3910332264750389;58146;false
CuttingSmallerAngle;24;4;0.004600644018445606;44332;false
CuttingSmallerAngle2;4;24;null;null;true
CuttingLargerAngle;24;4;0.7123503804585584;39059;false
CuttingLargerAngle2;24;4;0.6659963890985164;43771;false
DistanceFromG;24;4;0.20615761957012846;18597;false
CuttingEdges;24;4;0.84415172304359;72801;false
LessArea;24;4;7.732064990819593E-5;11929833;false
DistanceFromG2;24;4;0.6463564190279482;186364;false
CuttingSmallerAngle;24;5;0.023100038009997347;67879;false
CuttingSmallerAngle2;24;5;0.04282112330202022;73435;false
CuttingLargerAngle;24;5;0.8055824494216026;39188;false
CuttingLargerAngle2;24;5;0.7703161149906349;61788;false
DistanceFromG;24;5;0.23760551360112453;42240;false
CuttingEdges;24;5;0.9209020274205069;82069;false
LessArea;24;5;7.424597178354073E-5;10126082;false
DistanceFromG2;24;5;0.7819911501251461;190251;false
CuttingSmallerAngle;24;6;0.050585569110064045;60118;false
CuttingSmallerAngle2;6;24;null;null;true
CuttingLargerAngle;24;6;0.8512589915158817;54407;false
CuttingLargerAngle2;24;6;0.8513173646116566;66912;false
DistanceFromG;24;6;0.262441102433357;71916;false
CuttingEdges;24;6;0.9540687459567921;112806;false
LessArea;24;6;2.2622259229087592E-5;6428544;false
DistanceFromG2;24;6;0.8425346213702245;262241;false
CuttingSmallerAngle;24;7;0.060988116497056016;57916;false
CuttingSmallerAngle2;7;24;null;null;true
CuttingLargerAngle;24;7;0.9007006748567453;34149;false
CuttingLargerAngle2;24;7;0.8822949017131005;62722;false
DistanceFromG;24;7;0.37003449586551634;71558;false
CuttingEdges;24;7;0.9663147173379354;102418;false
LessArea;24;7;0.790099466626367;10255322;false
DistanceFromG2;24;7;0.8728386296320202;309287;false
CuttingSmallerAngle;24;8;0.0781248879422248;74670;false
CuttingSmallerAngle2;8;24;null;null;true
CuttingLargerAngle;24;8;0.9066962140608303;44032;false
CuttingLargerAngle2;24;8;0.9207066581892721;46040;false
DistanceFromG;24;8;0.37916406692628213;157087;false
CuttingEdges;24;8;0.975315337001838;78386;false
LessArea;24;8;0.8007095966750399;11382302;false
DistanceFromG2;24;8;0.9132045296442121;696921;false
CuttingSmallerAngle;24;9;0.1681296929796252;55507;false
CuttingSmallerAngle2;9;24;null;null;true
CuttingLargerAngle;24;9;0.9443117680386124;46807;false
CuttingLargerAngle2;24;9;0.936061351327147;53194;false
DistanceFromG;24;9;0.39022282464482166;218703;false
CuttingEdges;24;9;0.9822620563091894;87948;false
LessArea;24;9;0.812066466906495;11312477;false
DistanceFromG2;24;9;0.9303807454262498;908821;false
CuttingSmallerAngle;24;10;0.18617368417278055;57687;false
CuttingSmallerAngle2;10;24;null;null;true
CuttingLargerAngle;24;10;0.9667842825075124;49822;false
CuttingLargerAngle2;24;10;0.9609560713653149;36663;false
DistanceFromG;24;10;0.747843111943028;248231;false
CuttingEdges;24;10;0.9884370462380605;57539;false
LessArea;24;10;0.9007385500138072;9887012;false
DistanceFromG2;24;10;0.9568514813141419;729358;false
CuttingSmallerAngle;24;11;0.23775253340218164;44270;false
CuttingSmallerAngle2;24;11;0.039725126586377196;47255;false
CuttingLargerAngle;24;11;0.9682616522156959;51067;false
CuttingLargerAngle2;24;11;0.9730514248732112;33917;false
DistanceFromG;24;11;0.7496145212533258;367638;false
CuttingEdges;24;11;0.9929348012340128;53661;false
LessArea;24;11;0.9121658288685985;9688173;false
DistanceFromG2;24;11;0.9606094508631138;1520802;false
CuttingSmallerAngle;24;12;0.31761655801544786;51205;false
CuttingSmallerAngle2;24;12;0.08320935803171978;68354;false
CuttingLargerAngle;24;12;0.9747090083693711;57917;false
CuttingLargerAngle2;24;12;0.9744651503410964;59541;false
DistanceFromG;24;12;0.8306869769143054;889801;false
CuttingEdges;24;12;0.9941413582420495;60901;false
LessArea;24;12;0.9123775953126642;6640397;false
DistanceFromG2;24;12;0.9722058886801382;1193976;false
CuttingSmallerAngle;24;13;0.37809548398201337;67637;false
CuttingSmallerAngle2;24;13;0.21258297531093825;51106;false
CuttingLargerAngle;24;13;0.978466977918343;32200;false
CuttingLargerAngle2;24;13;0.9788813661248212;42971;false
DistanceFromG;24;13;0.8419967440492839;676394;false
CuttingEdges;24;13;0.9949519902154642;75222;false
LessArea;24;13;0.9220228093938513;6429321;false
DistanceFromG2;24;13;0.97408507067708;1401726;false
CuttingSmallerAngle;24;14;0.38583374570594603;30149;false
CuttingSmallerAngle2;24;14;0.3758359051764801;57537;false
CuttingLargerAngle;24;14;0.9786821288467193;24706;false
CuttingLargerAngle2;24;14;0.981828591654979;48640;false
DistanceFromG;24;14;0.8445857268874115;1370523;false
CuttingEdges;24;14;0.9958785890182427;80637;false
LessArea;24;14;0.9455533760695093;7810021;false
DistanceFromG2;24;14;0.9789259665655458;1114662;false
CuttingSmallerAngle;24;15;0.4605341480381821;29641;false
CuttingSmallerAngle2;24;15;0.5323099711010243;31518;false
CuttingLargerAngle;24;15;0.989777991308962;23501;false
